"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"san javier","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",54,"2015",7406
"san javier","chilena (exclusivamente)","chilena (exclusivamente)","hombre",18677,"2015",7406
"san javier","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",129,"2015",7406
"san javier","chilena (exclusivamente)","chilena (exclusivamente)","mujer",22229,"2015",7406
"san miguel","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",1120,"2015",13130
"san miguel","chilena (exclusivamente)","chilena (exclusivamente)","hombre",28867,"2015",13130
"san miguel","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",1584,"2015",13130
"san miguel","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",196,"2015",13130
"san miguel","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",273,"2015",13130
"san miguel","chilena (exclusivamente)","chilena (exclusivamente)","mujer",31061,"2015",13130
"san pedro de la paz","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",122,"2015",8108
"san pedro de la paz","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",152,"2015",8108
"san pedro de la paz","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",163,"2015",8108
"san pedro de la paz","chilena (exclusivamente)","chilena (exclusivamente)","hombre",47663,"2015",8108
"san pedro de la paz","chilena (exclusivamente)","chilena (exclusivamente)","mujer",55137,"2015",8108
"san vicente","chilena (exclusivamente)","chilena (exclusivamente)","mujer",25989,"2015",6117
"san vicente","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",118,"2015",6117
"san vicente","chilena (exclusivamente)","chilena (exclusivamente)","hombre",22649,"2015",6117
"san vicente","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",59,"2015",6117
"san vicente","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",41,"2015",6117
"santa cruz","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",242,"2015",6310
"santa cruz","chilena (exclusivamente)","chilena (exclusivamente)","mujer",18217,"2015",6310
"santa cruz","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",91,"2015",6310
"santa cruz","chilena (exclusivamente)","chilena (exclusivamente)","hombre",18658,"2015",6310
"santiago","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",909,"2015",13101
"santiago","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",16807,"2015",13101
"santiago","chilena (exclusivamente)","chilena (exclusivamente)","mujer",55088,"2015",13101
"santiago","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",12235,"2015",13101
"santiago","chilena (exclusivamente)","chilena (exclusivamente)","hombre",48504,"2015",13101
"santiago","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",1345,"2015",13101
"talagante","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",127,"2015",13601
"talagante","chilena (exclusivamente)","chilena (exclusivamente)","hombre",36274,"2015",13601
"talagante","sin dato","sin dato","mujer",92,"2015",13601
"talagante","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",183,"2015",13601
"talagante","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",234,"2015",13601
"talagante","sin dato","sin dato","hombre",302,"2015",13601
"talagante","chilena (exclusivamente)","chilena (exclusivamente)","mujer",44741,"2015",13601
"talca","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",391,"2015",7101
"talca","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",71,"2015",7101
"talca","chilena (exclusivamente)","chilena (exclusivamente)","mujer",134543,"2015",7101
"talca","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",281,"2015",7101
"talca","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",112,"2015",7101
"talca","chilena (exclusivamente)","chilena (exclusivamente)","hombre",122098,"2015",7101
"talcahuano","chilena (exclusivamente)","chilena (exclusivamente)","hombre",74982,"2015",8110
"talcahuano","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",253,"2015",8110
"talcahuano","chilena (exclusivamente)","chilena (exclusivamente)","mujer",92427,"2015",8110
"talcahuano","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",261,"2015",8110
"temuco","chilena (exclusivamente)","chilena (exclusivamente)","mujer",173119,"2015",9101
"temuco","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",3057,"2015",9101
"temuco","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",1568,"2015",9101
"temuco","chilena (exclusivamente)","chilena (exclusivamente)","hombre",146411,"2015",9101
"temuco","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",276,"2015",9101
"temuco","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",617,"2015",9101
"teno","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",39,"2015",7308
"teno","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",39,"2015",7308
"teno","chilena (exclusivamente)","chilena (exclusivamente)","hombre",14348,"2015",7308
"teno","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",57,"2015",7308
"teno","chilena (exclusivamente)","chilena (exclusivamente)","mujer",13467,"2015",7308
"tocopilla","chilena (exclusivamente)","chilena (exclusivamente)","hombre",9563,"2015",2301
"tocopilla","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",31,"2015",2301
"tocopilla","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",8,"2015",2301
"tocopilla","chilena (exclusivamente)","chilena (exclusivamente)","mujer",9338,"2015",2301
"tomé","chilena (exclusivamente)","chilena (exclusivamente)","hombre",25659,"2015",8111
"tomé","chilena (exclusivamente)","chilena (exclusivamente)","mujer",30904,"2015",8111
"tomé","sin dato","sin dato","mujer",100,"2015",8111
"traiguén","chilena (exclusivamente)","chilena (exclusivamente)","mujer",9065,"2015",9210
"traiguén","chilena (exclusivamente)","chilena (exclusivamente)","hombre",7352,"2015",9210
"valdivia","chilena (exclusivamente)","chilena (exclusivamente)","mujer",83763,"2015",14101
"valdivia","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",1072,"2015",14101
"valdivia","chilena (exclusivamente)","chilena (exclusivamente)","hombre",75337,"2015",14101
"valdivia","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",875,"2015",14101
"valdivia","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",748,"2015",14101
"valdivia","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",674,"2015",14101
"vallenar","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",171,"2015",3301
"vallenar","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",108,"2015",3301
"vallenar","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",84,"2015",3301
"vallenar","chilena (exclusivamente)","chilena (exclusivamente)","hombre",21500,"2015",3301
"vallenar","chilena (exclusivamente)","chilena (exclusivamente)","mujer",22035,"2015",3301
"valparaíso","chilena (exclusivamente)","chilena (exclusivamente)","hombre",116663,"2015",5101
"valparaíso","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",1429,"2015",5101
"valparaíso","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",1059,"2015",5101
"valparaíso","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",799,"2015",5101
"valparaíso","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",1218,"2015",5101
"valparaíso","chilena (exclusivamente)","chilena (exclusivamente)","mujer",133807,"2015",5101
"victoria","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",39,"2015",9211
"victoria","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",75,"2015",9211
"victoria","chilena (exclusivamente)","chilena (exclusivamente)","mujer",15974,"2015",9211
"victoria","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",41,"2015",9211
"victoria","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",12,"2015",9211
"victoria","sin dato","sin dato","hombre",13,"2015",9211
"victoria","chilena (exclusivamente)","chilena (exclusivamente)","hombre",15409,"2015",9211
"vicuña","chilena (exclusivamente)","chilena (exclusivamente)","mujer",13722,"2015",4106
"vicuña","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",103,"2015",4106
"vicuña","chilena (exclusivamente)","chilena (exclusivamente)","hombre",12087,"2015",4106
"vicuña","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",195,"2015",4106
"vicuña","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",141,"2015",4106
"vicuña","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",65,"2015",4106
"villa alegre","chilena (exclusivamente)","chilena (exclusivamente)","hombre",6753,"2015",7407
"villa alegre","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",16,"2015",7407
"villa alegre","chilena (exclusivamente)","chilena (exclusivamente)","mujer",7534,"2015",7407
"villa alemana","chilena (exclusivamente)","chilena (exclusivamente)","hombre",70057,"2015",5804
"villa alemana","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",1238,"2015",5804
"villa alemana","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",1081,"2015",5804
"villa alemana","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",352,"2015",5804
"villa alemana","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",615,"2015",5804
"villa alemana","sin dato","sin dato","hombre",121,"2015",5804
"villa alemana","chilena (exclusivamente)","chilena (exclusivamente)","mujer",72750,"2015",5804
"villarrica","chilena (exclusivamente)","chilena (exclusivamente)","hombre",29419,"2015",9120
"villarrica","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",145,"2015",9120
"villarrica","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",477,"2015",9120
"villarrica","chilena (exclusivamente)","chilena (exclusivamente)","mujer",30889,"2015",9120
"villarrica","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",274,"2015",9120
"villarrica","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",226,"2015",9120
"viña del mar","chilena (exclusivamente)","chilena (exclusivamente)","hombre",126170,"2015",5109
"viña del mar","sin dato","sin dato","mujer",66,"2015",5109
"viña del mar","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",2663,"2015",5109
"viña del mar","chilena (exclusivamente)","chilena (exclusivamente)","mujer",147439,"2015",5109
"viña del mar","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","mujer",1864,"2015",5109
"viña del mar","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","hombre",1581,"2015",5109
"viña del mar","otra nacionalidad (extranjeros)","otra nacionalidad (extranjeros)","mujer",1660,"2015",5109
"yerbas buenas","chilena y otra (doble nacionalidad)","chilena y otra (doble nacionalidad)","hombre",110,"2015",7408
"yerbas buenas","chilena (exclusivamente)","chilena (exclusivamente)","hombre",8047,"2015",7408
"yerbas buenas","chilena (exclusivamente)","chilena (exclusivamente)","mujer",8966,"2015",7408
