"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"putre","jornada completa","bolivia","mujer",4,"2015",15201
"putre","otra","bolivia","mujer",3,"2015",15201
"putre","jornada completa","perú","mujer",2,"2015",15201
"putre","jornada completa","bolivia","hombre",6,"2015",15201
"putre","jornada parcial","bolivia","mujer",3,"2015",15201
"putre","jornada parcial","perú","hombre",3,"2015",15201
"quellón","jornada completa","haití","mujer",25,"2015",10208
"quilicura","jornada completa","haití","hombre",4921,"2015",13125
"quilicura","jornada completa","china","mujer",74,"2015",13125
"quilicura","jornada completa","venezuela","hombre",87,"2015",13125
"quilicura","jornada completa","argentina","hombre",333,"2015",13125
"quilicura","jornada completa","colombia","mujer",354,"2015",13125
"quilicura","jornada completa","ecuador","mujer",120,"2015",13125
"quilicura","jornada completa","perú","mujer",882,"2015",13125
"quilicura","jornada completa","colombia","hombre",354,"2015",13125
"quilicura","jornada completa","venezuela","mujer",174,"2015",13125
"quilicura","jornada completa","perú","hombre",585,"2015",13125
"quilicura","jornada completa","haití","mujer",1767,"2015",13125
"quilicura","jornada completa","china","hombre",148,"2015",13125
"quilicura","jornada prolongada","haití","hombre",97,"2015",13125
"quilpué","jornada completa","colombia","hombre",43,"2015",5801
"quilpué","jornada parcial","colombia","mujer",62,"2015",5801
"quilpué","jornada parcial","alemania","mujer",58,"2015",5801
"quilpué","jornada completa","alemania","mujer",92,"2015",5801
"quinta normal","jornada parcial","perú","mujer",146,"2015",13126
"quinta normal","jornada completa","perú","mujer",768,"2015",13126
"quinta normal","jornada completa","ecuador","mujer",73,"2015",13126
"quinta normal","jornada completa","república dominicana","hombre",70,"2015",13126
"quinta normal","jornada completa","nicaragua","mujer",54,"2015",13126
"quinta normal","jornada prolongada","república dominicana","mujer",35,"2015",13126
"quinta normal","jornada completa","ecuador","hombre",60,"2015",13126
"quinta normal","jornada completa","perú","hombre",769,"2015",13126
"quinta normal","jornada prolongada","perú","mujer",39,"2015",13126
"rancagua","jornada completa","paraguay","mujer",80,"2015",6101
"rancagua","jornada completa","ecuador","hombre",77,"2015",6101
"rancagua","jornada completa","colombia","hombre",57,"2015",6101
"rancagua","jornada completa","perú","mujer",79,"2015",6101
"recoleta","jornada prolongada","bolivia","hombre",256,"2015",13127
"recoleta","jornada completa","bolivia","hombre",251,"2015",13127
"recoleta","jornada completa","haití","hombre",132,"2015",13127
"recoleta","jornada completa","haití","mujer",200,"2015",13127
"recoleta","jornada prolongada","bolivia","mujer",256,"2015",13127
"recoleta","jornada parcial","haití","hombre",200,"2015",13127
"recoleta","jornada prolongada","perú","hombre",128,"2015",13127
"recoleta","jornada prolongada","argentina","mujer",78,"2015",13127
"recoleta","jornada completa","no contesta","mujer",128,"2015",13127
"recoleta","jornada completa","república dominicana","mujer",290,"2015",13127
"recoleta","jornada completa","colombia","mujer",41,"2015",13127
"recoleta","jornada completa","perú","hombre",2032,"2015",13127
"recoleta","jornada completa","bolivia","mujer",128,"2015",13127
"recoleta","jornada parcial","perú","hombre",124,"2015",13127
"recoleta","jornada completa","no contesta","hombre",128,"2015",13127
"recoleta","jornada completa","colombia","hombre",123,"2015",13127
"recoleta","jornada completa","argentina","hombre",62,"2015",13127
"recoleta","jornada parcial","perú","mujer",258,"2015",13127
"recoleta","jornada completa","perú","mujer",1227,"2015",13127
"renca","jornada completa","argentina","hombre",304,"2015",13128
"renca","jornada completa","perú","hombre",1717,"2015",13128
"renca","jornada parcial","perú","mujer",304,"2015",13128
"renca","jornada completa","perú","mujer",682,"2015",13128
"renca","jornada completa","colombia","mujer",308,"2015",13128
"renca","jornada completa","colombia","hombre",242,"2015",13128
"requínoa","jornada completa","argentina","mujer",14,"2015",6116
"requínoa","jornada completa","argentina","hombre",14,"2015",6116
"río negro","jornada completa","angola","mujer",24,"2015",10305
"san antonio","jornada completa","bolivia","mujer",15,"2015",5601
"san bernardo","jornada completa","haití","hombre",320,"2015",13401
"san bernardo","jornada completa","ecuador","mujer",220,"2015",13401
"san bernardo","jornada completa","haití","mujer",160,"2015",13401
"san felipe","jornada completa","argentina","mujer",45,"2015",5701
"san felipe","jornada completa","venezuela","hombre",29,"2015",5701
"san felipe","jornada prolongada","perú","mujer",50,"2015",5701
"san felipe","jornada completa","ecuador","hombre",88,"2015",5701
"san felipe","jornada completa","perú","hombre",57,"2015",5701
"san fernando","jornada completa","colombia","mujer",48,"2015",6301
"san fernando","jornada completa","perú","mujer",52,"2015",6301
"san miguel","jornada parcial","australia","mujer",28,"2015",13130
"san miguel","jornada completa","perú","mujer",242,"2015",13130
"san miguel","otra","colombia","mujer",81,"2015",13130
"san miguel","jornada completa","ecuador","hombre",24,"2015",13130
"san miguel","jornada completa","colombia","mujer",40,"2015",13130
"san miguel","jornada completa","colombia","hombre",111,"2015",13130
"san miguel","otra","ecuador","mujer",24,"2015",13130
"san miguel","jornada completa","españa","mujer",25,"2015",13130
"san miguel","jornada parcial","ecuador","hombre",63,"2015",13130
"san miguel","jornada completa","perú","hombre",471,"2015",13130
"san miguel","jornada parcial","bélgica","hombre",23,"2015",13130
"san miguel","jornada parcial","ecuador","mujer",63,"2015",13130
"san miguel","otra","colombia","hombre",81,"2015",13130
"san pedro de la paz","jornada parcial","colombia","mujer",61,"2015",8108
"santa cruz","jornada prolongada","perú","hombre",20,"2015",6310
"santa cruz","jornada completa","alemania","mujer",80,"2015",6310
"santiago","jornada parcial","perú","mujer",317,"2015",13101
"santiago","jornada completa","ecuador","hombre",1271,"2015",13101
"santiago","jornada prolongada","colombia","mujer",101,"2015",13101
"santiago","jornada completa","argentina","mujer",282,"2015",13101
"santiago","jornada completa","brasil","hombre",614,"2015",13101
"santiago","jornada completa","argentina","hombre",282,"2015",13101
"santiago","jornada completa","colombia","hombre",2261,"2015",13101
"santiago","jornada completa","bolivia","hombre",228,"2015",13101
"santiago","jornada prolongada","china","hombre",111,"2015",13101
"santiago","jornada completa","cuba","hombre",125,"2015",13101
"santiago","jornada completa","perú","mujer",1935,"2015",13101
"santiago","jornada prolongada","perú","mujer",33,"2015",13101
"santiago","jornada completa","bolivia","mujer",33,"2015",13101
"santiago","jornada completa","venezuela","hombre",1236,"2015",13101
"santiago","jornada completa","venezuela","mujer",1089,"2015",13101
"santiago","jornada completa","colombia","mujer",1948,"2015",13101
"santiago","jornada prolongada","bolivia","mujer",37,"2015",13101
"santiago","jornada prolongada","colombia","hombre",137,"2015",13101
"santiago","jornada prolongada","haití","hombre",156,"2015",13101
"santiago","jornada completa","república dominicana","mujer",439,"2015",13101
"santiago","jornada completa","australia","hombre",500,"2015",13101
"santiago","otra","perú","hombre",39,"2015",13101
"santiago","jornada completa","perú","hombre",4254,"2015",13101
"santiago","jornada completa","haití","hombre",40,"2015",13101
"santiago","jornada completa","canadá","mujer",50,"2015",13101
"santiago","otra","perú","mujer",33,"2015",13101
"santiago","jornada completa","república dominicana","hombre",242,"2015",13101
"santiago","jornada prolongada","china","mujer",37,"2015",13101
"talagante","jornada completa","haití","mujer",138,"2015",13601
"talca","jornada completa","cuba","hombre",74,"2015",7101
"talca","jornada prolongada","cuba","hombre",91,"2015",7101
"temuco","jornada parcial","estados unidos","mujer",269,"2015",9101
"temuco","jornada parcial","ecuador","hombre",93,"2015",9101
"temuco","jornada completa","perú","hombre",77,"2015",9101
"temuco","jornada completa","argentina","mujer",187,"2015",9101
"temuco","jornada completa","argentina","hombre",96,"2015",9101
"temuco","jornada parcial","perú","mujer",77,"2015",9101
"temuco","jornada parcial","uruguay","mujer",89,"2015",9101
"temuco","jornada completa","brasil","hombre",590,"2015",9101
"temuco","jornada parcial","ecuador","mujer",93,"2015",9101
"temuco","jornada completa","brasil","mujer",590,"2015",9101
"teno","jornada completa","brasil","hombre",39,"2015",7308
"tocopilla","jornada completa","colombia","mujer",2,"2015",2301
"tocopilla","jornada completa","colombia","hombre",25,"2015",2301
"tocopilla","jornada prolongada","colombia","hombre",2,"2015",2301
"tocopilla","jornada completa","perú","hombre",2,"2015",2301
"valdivia","jornada parcial","brasil","hombre",132,"2015",14101
"valdivia","jornada parcial","reino unido","mujer",44,"2015",14101
"valdivia","jornada completa","brasil","mujer",132,"2015",14101
"valdivia","jornada completa","francia","hombre",44,"2015",14101
"valdivia","jornada completa","venezuela","hombre",126,"2015",14101
"valdivia","jornada completa","argentina","hombre",170,"2015",14101
"valdivia","jornada parcial","nueva zelanda","hombre",132,"2015",14101
"valdivia","otra","argentina","mujer",94,"2015",14101
"valdivia","jornada completa","polonia","mujer",132,"2015",14101
"vallenar","jornada completa","colombia","hombre",72,"2015",3301
"valparaíso","jornada completa","cuba","mujer",63,"2015",5101
"valparaíso","jornada completa","brasil","mujer",80,"2015",5101
"valparaíso","jornada parcial","francia","mujer",69,"2015",5101
"valparaíso","jornada completa","argentina","hombre",118,"2015",5101
"valparaíso","jornada completa","argentina","mujer",163,"2015",5101
"valparaíso","jornada completa","perú","mujer",41,"2015",5101
"valparaíso","jornada completa","suecia","mujer",80,"2015",5101
"valparaíso","jornada completa","italia","mujer",225,"2015",5101
"valparaíso","jornada parcial","perú","mujer",145,"2015",5101
"valparaíso","jornada completa","perú","hombre",182,"2015",5101
"victoria","jornada completa","colombia","mujer",15,"2015",9211
"vicuña","jornada completa","perú","hombre",38,"2015",4106
"vicuña","jornada completa","bolivia","hombre",65,"2015",4106
"villa alemana","jornada completa","el salvador","hombre",110,"2015",5804
"villa alemana","jornada completa","argentina","hombre",53,"2015",5804
"villarrica","jornada completa","españa","mujer",47,"2015",9120
"viña del mar","jornada completa","perú","mujer",108,"2015",5109
"viña del mar","jornada completa","españa","hombre",181,"2015",5109
"viña del mar","jornada completa","italia","hombre",175,"2015",5109
"viña del mar","jornada completa","estados unidos","hombre",106,"2015",5109
"viña del mar","jornada completa","argentina","mujer",97,"2015",5109
"viña del mar","jornada completa","italia","mujer",58,"2015",5109
"viña del mar","jornada completa","españa","mujer",105,"2015",5109
"viña del mar","jornada completa","colombia","hombre",57,"2015",5109
"viña del mar","jornada completa","bolivia","hombre",62,"2015",5109
"viña del mar","jornada prolongada","ecuador","mujer",174,"2015",5109
"viña del mar","jornada completa","argentina","hombre",180,"2015",5109
"viña del mar","jornada completa","colombia","mujer",132,"2015",5109
"viña del mar","jornada parcial","argentina","mujer",97,"2015",5109
"viña del mar","jornada completa","ecuador","mujer",62,"2015",5109
"viña del mar","jornada completa","perú","hombre",141,"2015",5109
