"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"quilicura","jornada completa","haití","hombre",2313,"2013",13125
"quillota","jornada completa","brasil","mujer",61,"2013",5501
"quillota","jornada parcial","argentina","mujer",92,"2013",5501
"quilpué","jornada completa","italia","hombre",105,"2013",5801
"quilpué","jornada completa","argentina","hombre",225,"2013",5801
"quilpué","jornada completa","italia","mujer",112,"2013",5801
"quinta normal","jornada completa","perú","hombre",248,"2013",13126
"quinta normal","jornada parcial","colombia","mujer",99,"2013",13126
"quinta normal","jornada parcial","perú","mujer",103,"2013",13126
"quinta normal","jornada completa","venezuela","mujer",124,"2013",13126
"quinta normal","jornada parcial","perú","hombre",103,"2013",13126
"quinta normal","jornada completa","colombia","hombre",99,"2013",13126
"quinta normal","jornada completa","estados unidos","hombre",609,"2013",13126
"quinta normal","jornada completa","perú","mujer",124,"2013",13126
"quintero","jornada completa","ecuador","mujer",34,"2013",5107
"quintero","jornada completa","argentina","mujer",60,"2013",5107
"rancagua","jornada completa","francia","hombre",57,"2013",6101
"rancagua","jornada completa","paraguay","hombre",50,"2013",6101
"rancagua","jornada completa","colombia","hombre",276,"2013",6101
"rancagua","jornada completa","argentina","hombre",203,"2013",6101
"rancagua","jornada parcial","turquía","hombre",67,"2013",6101
"rancagua","jornada completa","colombia","mujer",209,"2013",6101
"rancagua","jornada parcial","china","mujer",51,"2013",6101
"rancagua","jornada parcial","china","hombre",51,"2013",6101
"rancagua","jornada completa","venezuela","hombre",40,"2013",6101
"rancagua","jornada completa","paraguay","mujer",150,"2013",6101
"rancagua","jornada parcial","argentina","mujer",50,"2013",6101
"rancagua","jornada completa","argentina","mujer",40,"2013",6101
"rancagua","jornada completa","perú","mujer",88,"2013",6101
"rauco","jornada completa","argentina","hombre",49,"2013",7305
"recoleta","jornada parcial","perú","mujer",90,"2013",13127
"recoleta","jornada completa","colombia","hombre",248,"2013",13127
"recoleta","jornada prolongada","perú","mujer",105,"2013",13127
"recoleta","jornada completa","haití","hombre",424,"2013",13127
"recoleta","jornada completa","haití","mujer",424,"2013",13127
"recoleta","jornada completa","argentina","hombre",72,"2013",13127
"recoleta","jornada completa","perú","hombre",1818,"2013",13127
"recoleta","jornada completa","perú","mujer",1755,"2013",13127
"recoleta","jornada completa","bolivia","mujer",103,"2013",13127
"renca","jornada completa","perú","hombre",282,"2013",13128
"renca","jornada completa","bolivia","mujer",281,"2013",13128
"renca","jornada completa","haití","hombre",101,"2013",13128
"renca","jornada completa","perú","mujer",185,"2013",13128
"requínoa","jornada completa","argentina","hombre",7,"2013",6116
"requínoa","jornada completa","argentina","mujer",38,"2013",6116
"san antonio","jornada completa","ecuador","mujer",89,"2013",5601
"san antonio","jornada completa","colombia","mujer",72,"2013",5601
"san bernardo","jornada completa","venezuela","hombre",204,"2013",13401
"san bernardo","jornada completa","república dominicana","mujer",136,"2013",13401
"san bernardo","jornada completa","argentina","mujer",136,"2013",13401
"san clemente","jornada completa","brasil","hombre",113,"2013",7109
"san felipe","jornada completa","argentina","hombre",207,"2013",5701
"san felipe","jornada completa","ecuador","mujer",112,"2013",5701
"san felipe","jornada completa","uruguay","mujer",123,"2013",5701
"san felipe","jornada parcial","argentina","hombre",171,"2013",5701
"san fernando","jornada completa","ecuador","hombre",52,"2013",6301
"san fernando","jornada completa","canadá","mujer",78,"2013",6301
"san joaquín","jornada completa","colombia","mujer",158,"2013",13129
"san joaquín","jornada completa","colombia","hombre",158,"2013",13129
"san joaquín","jornada completa","italia","mujer",111,"2013",13129
"san joaquín","jornada completa","perú","hombre",301,"2013",13129
"san josé de maipo","jornada completa","argentina","mujer",49,"2013",13203
"san miguel","jornada prolongada","perú","hombre",165,"2013",13130
"san miguel","jornada completa","brasil","hombre",318,"2013",13130
"san miguel","jornada completa","perú","hombre",165,"2013",13130
"san miguel","jornada completa","perú","mujer",165,"2013",13130
"san pedro de atacama","jornada parcial","bolivia","mujer",26,"2013",2203
"san pedro de atacama","jornada completa","bolivia","hombre",60,"2013",2203
"san pedro de atacama","jornada completa","francia","mujer",34,"2013",2203
"san pedro de atacama","jornada completa","bolivia","mujer",34,"2013",2203
"san pedro de la paz","jornada completa","argentina","hombre",99,"2013",8108
"san pedro de la paz","jornada prolongada","bolivia","mujer",72,"2013",8108
"san ramón","jornada completa","perú","hombre",110,"2013",13131
"san ramón","jornada completa","perú","mujer",110,"2013",13131
"santa cruz","jornada parcial","colombia","hombre",36,"2013",6310
"santiago","ns/nr","perú","hombre",31,"2013",13101
"santiago","jornada completa","estados unidos","hombre",155,"2013",13101
"santiago","jornada completa","colombia","mujer",1965,"2013",13101
"santiago","jornada completa","rusia","mujer",90,"2013",13101
"santiago","jornada completa","uruguay","hombre",143,"2013",13101
"santiago","jornada completa","cuba","hombre",108,"2013",13101
"santiago","jornada completa","ecuador","mujer",311,"2013",13101
"santiago","jornada prolongada","perú","mujer",178,"2013",13101
"santiago","jornada completa","ecuador","hombre",81,"2013",13101
"santiago","jornada completa","república dominicana","hombre",147,"2013",13101
"santiago","jornada completa","bolivia","mujer",302,"2013",13101
"santiago","jornada completa","guatemala","hombre",230,"2013",13101
"santiago","jornada completa","perú","hombre",1990,"2013",13101
"santiago","jornada completa","colombia","hombre",2782,"2013",13101
"santiago","jornada completa","perú","mujer",2400,"2013",13101
"santiago","jornada prolongada","colombia","mujer",228,"2013",13101
"santiago","jornada completa","argentina","hombre",212,"2013",13101
"santiago","jornada prolongada","perú","hombre",118,"2013",13101
"santiago","jornada prolongada","colombia","hombre",81,"2013",13101
"santiago","jornada completa","méxico","hombre",81,"2013",13101
"sierra gorda","jornada completa","bolivia","mujer",22,"2013",2103
"sierra gorda","jornada completa","colombia","hombre",24,"2013",2103
"talagante","jornada completa","perú","hombre",187,"2013",13601
"talagante","jornada completa","honduras","hombre",125,"2013",13601
"talagante","jornada completa","argentina","hombre",752,"2013",13601
"talagante","jornada completa","perú","mujer",166,"2013",13601
"talagante","jornada completa","honduras","mujer",125,"2013",13601
"talcahuano","jornada completa","ecuador","hombre",49,"2013",8110
"talcahuano","jornada parcial","argentina","hombre",52,"2013",8110
"talcahuano","jornada completa","croacia","hombre",77,"2013",8110
"talcahuano","jornada completa","colombia","hombre",116,"2013",8110
"talcahuano","jornada completa","perú","hombre",61,"2013",8110
"talcahuano","jornada completa","croacia","mujer",77,"2013",8110
"talcahuano","jornada completa","italia","mujer",20,"2013",8110
"taltal","jornada completa","colombia","hombre",54,"2013",2104
"taltal","jornada completa","brasil","hombre",54,"2013",2104
"taltal","jornada completa","colombia","mujer",108,"2013",2104
"temuco","jornada prolongada","españa","hombre",42,"2013",9101
"temuco","jornada parcial","uruguay","hombre",124,"2013",9101
"temuco","jornada completa","argentina","hombre",362,"2013",9101
"temuco","otra","argentina","hombre",51,"2013",9101
"temuco","jornada parcial","argentina","mujer",146,"2013",9101
"temuco","jornada completa","república dominicana","mujer",47,"2013",9101
"temuco","jornada completa","argentina","mujer",142,"2013",9101
"teno","jornada completa","argentina","hombre",108,"2013",7308
"teno","jornada parcial","argentina","mujer",116,"2013",7308
"tierra amarilla","jornada completa","argentina","hombre",25,"2013",3103
"tierra amarilla","jornada completa","bolivia","mujer",14,"2013",3103
"tocopilla","jornada completa","argentina","hombre",118,"2013",2301
"tocopilla","jornada completa","perú","hombre",130,"2013",2301
"tocopilla","jornada completa","perú","mujer",130,"2013",2301
"tocopilla","jornada completa","suecia","hombre",49,"2013",2301
"toltén","jornada parcial","argentina","mujer",29,"2013",9118
"tomé","jornada prolongada","colombia","mujer",59,"2013",8111
"tomé","jornada completa","argentina","mujer",59,"2013",8111
"tomé","jornada completa","argentina","hombre",59,"2013",8111
"traiguén","jornada completa","estados unidos","mujer",55,"2013",9210
"valdivia","jornada parcial","perú","hombre",29,"2013",14101
"valdivia","jornada completa","ecuador","hombre",31,"2013",14101
"valdivia","jornada completa","brasil","hombre",13,"2013",14101
"valdivia","jornada completa","colombia","mujer",29,"2013",14101
"valdivia","jornada completa","argentina","mujer",48,"2013",14101
"valdivia","jornada completa","argentina","hombre",218,"2013",14101
"vallenar","jornada completa","venezuela","mujer",19,"2013",3301
"vallenar","jornada completa","colombia","mujer",19,"2013",3301
"vallenar","jornada completa","venezuela","hombre",38,"2013",3301
"valparaíso","jornada completa","argentina","hombre",288,"2013",5101
"valparaíso","jornada completa","alemania","mujer",41,"2013",5101
"valparaíso","jornada completa","argentina","mujer",85,"2013",5101
"valparaíso","jornada completa","ecuador","mujer",63,"2013",5101
"valparaíso","jornada completa","francia","hombre",56,"2013",5101
"valparaíso","jornada completa","colombia","hombre",372,"2013",5101
"valparaíso","jornada completa","perú","mujer",273,"2013",5101
"valparaíso","jornada completa","italia","mujer",50,"2013",5101
"valparaíso","jornada completa","colombia","mujer",51,"2013",5101
"valparaíso","jornada completa","españa","mujer",41,"2013",5101
"valparaíso","jornada completa","ecuador","hombre",41,"2013",5101
"vilcún","jornada parcial","argentina","mujer",30,"2013",9119
"villa alemana","jornada completa","argentina","mujer",67,"2013",5804
"villa alemana","jornada completa","israel","hombre",96,"2013",5804
"villa alemana","jornada completa","colombia","hombre",111,"2013",5804
"villa alemana","jornada completa","colombia","mujer",111,"2013",5804
"villa alemana","jornada completa","estados unidos","hombre",14,"2013",5804
"villa alemana","jornada parcial","israel","mujer",96,"2013",5804
"villa alemana","jornada prolongada","españa","hombre",99,"2013",5804
"villarrica","jornada completa","argentina","hombre",46,"2013",9120
"villarrica","jornada completa","argentina","mujer",125,"2013",9120
"villarrica","jornada parcial","argentina","mujer",122,"2013",9120
"viña del mar","jornada completa","estados unidos","hombre",45,"2013",5109
"viña del mar","jornada completa","bélgica","hombre",97,"2013",5109
"viña del mar","jornada completa","argentina","hombre",256,"2013",5109
"viña del mar","jornada completa","españa","hombre",48,"2013",5109
"viña del mar","jornada completa","colombia","hombre",51,"2013",5109
"viña del mar","jornada completa","brasil","mujer",108,"2013",5109
"viña del mar","jornada completa","paraguay","mujer",82,"2013",5109
"viña del mar","jornada completa","argentina","mujer",76,"2013",5109
"viña del mar","jornada parcial","colombia","mujer",51,"2013",5109
"viña del mar","jornada completa","perú","hombre",120,"2013",5109
"viña del mar","jornada completa","alemania","hombre",101,"2013",5109
"viña del mar","jornada completa","italia","hombre",37,"2013",5109
"viña del mar","jornada parcial","bolivia","hombre",43,"2013",5109
"viña del mar","jornada completa","brasil","hombre",42,"2013",5109
"viña del mar","jornada completa","colombia","mujer",408,"2013",5109
"viña del mar","jornada completa","perú","mujer",120,"2013",5109
"vitacura","jornada completa","argentina","mujer",86,"2013",13132
"vitacura","jornada completa","méxico","hombre",88,"2013",13132
"vitacura","jornada completa","francia","mujer",500,"2013",13132
"vitacura","jornada completa","bolivia","mujer",216,"2013",13132
"vitacura","jornada completa","estados unidos","mujer",115,"2013",13132
"vitacura","jornada completa","perú","hombre",54,"2013",13132
"vitacura","jornada completa","cuba","hombre",428,"2013",13132
"vitacura","jornada completa","argentina","hombre",141,"2013",13132
"zapallar","jornada completa","argentina","hombre",20,"2013",5405
