"unlist.a.","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"san josé de maipo ","una jornada completa","1956","hombre",15,"2006",13203
"san josé de maipo ","una jornada completa","9999","hombre",41,"2006",13203
"san josé de maipo ","una jornada completa","9999","mujer",13,"2006",13203
"san miguel ","una jornada completa","2004","hombre",75,"2006",13130
"san miguel ","una jornada completa","1997","hombre",72,"2006",13130
"san miguel ","una jornada completa","1997","mujer",72,"2006",13130
"san nicolás ","una jornada completa","1964","hombre",20,"2006",16305
"san nicolás ","una jornada completa","1994","hombre",10,"2006",16305
"san pedro ","una jornada completa","2005","hombre",7,"2006",13505
"san pedro de atacama ","una jornada completa","1960","hombre",8,"2006",2203
"san pedro de atacama ","una jornada completa","2005","hombre",3,"2006",2203
"san pedro de atacama ","una jornada completa","1997","hombre",3,"2006",2203
"san pedro de atacama ","una jornada completa","2006","mujer",3,"2006",2203
"san pedro de atacama ","una jornada completa","1991","mujer",2,"2006",2203
"san pedro de la paz ","una jornada completa","2006","hombre",100,"2006",8108
"san pedro de la paz ","una jornada completa","1996","hombre",102,"2006",8108
"san pedro de la paz ","una jornada completa","1971","hombre",174,"2006",8108
"san ramón ","una jornada completa","9999","mujer",96,"2006",13131
"san ramón ","una jornada completa","9999","hombre",96,"2006",13131
"san ramón ","jornada parcial","1996","hombre",95,"2006",13131
"santa cruz ","una jornada completa","2001","hombre",49,"2006",6310
"santa cruz ","jornada parcial","1996","mujer",39,"2006",6310
"santiago ","una jornada completa","1978","hombre",298,"2006",13101
"santiago ","una jornada completa","1998","hombre",165,"2006",13101
"santiago ","jornada parcial","2003","mujer",362,"2006",13101
"santiago ","una jornada completa","9999","mujer",688,"2006",13101
"santiago ","una jornada completa","2005","mujer",144,"2006",13101
"santiago ","una jornada completa","2006","hombre",309,"2006",13101
"santiago ","una jornada completa","2004","mujer",187,"2006",13101
"santiago ","una jornada completa","2004","hombre",422,"2006",13101
"santiago ","una jornada completa","9999","hombre",503,"2006",13101
"santiago ","una jornada completa","1999","hombre",187,"2006",13101
"santiago ","una jornada completa","2001","mujer",159,"2006",13101
"santiago ","una jornada completa","2000","mujer",134,"2006",13101
"santiago ","una jornada completa","1998","mujer",671,"2006",13101
"santiago ","una jornada completa","2006","mujer",134,"2006",13101
"santiago ","una jornada completa","2005","hombre",309,"2006",13101
"santiago ","una jornada completa","2002","hombre",144,"2006",13101
"santiago ","una jornada completa","2001","hombre",500,"2006",13101
"santiago ","una jornada completa","1987","mujer",237,"2006",13101
"santiago ","una jornada completa","2002","mujer",197,"2006",13101
"santiago ","una jornada completa","1995","hombre",170,"2006",13101
"santo domingo ","una jornada completa","2004","mujer",12,"2006",5606
"santo domingo ","una jornada completa","2006","mujer",13,"2006",5606
"santo domingo ","una jornada completa","1988","hombre",13,"2006",5606
"talagante ","una jornada completa","1996","mujer",74,"2006",13601
"talagante ","una jornada completa","2001","mujer",56,"2006",13601
"talagante ","una jornada completa","9999","hombre",55,"2006",13601
"talca ","jornada parcial","2002","mujer",218,"2006",7101
"talca ","una jornada completa","1984","hombre",191,"2006",7101
"temuco ","jornada parcial","1988","hombre",240,"2006",9101
"temuco ","una jornada completa","1999","hombre",270,"2006",9101
"tierra amarilla ","una jornada completa","1963","hombre",7,"2006",3103
"tiltil ","una jornada completa","9999","mujer",19,"2006",13303
"tiltil ","una jornada completa","2001","mujer",16,"2006",13303
"tocopilla ","una jornada completa","9999","hombre",25,"2006",2301
"toltén ","una jornada completa","2002","hombre",32,"2006",9118
"tomé ","una jornada completa","2001","mujer",59,"2006",8111
"vallenar ","jornada parcial","1970","hombre",59,"2006",3301
"vallenar ","una jornada completa","2004","hombre",58,"2006",3301
"valparaíso ","jornada parcial","1992","mujer",237,"2006",5101
"vichuquén ","una jornada completa","1951","mujer",10,"2006",7309
"vilcún ","una jornada completa","1978","hombre",31,"2006",9119
"villa alemana ","una jornada completa","1980","hombre",111,"2006",5804
"villa alemana ","una jornada completa","1983","mujer",118,"2006",5804
"villarrica ","una jornada completa","9999","hombre",43,"2006",9120
"villarrica ","una jornada completa","2000","mujer",218,"2006",9120
"villarrica ","una jornada completa","2003","mujer",32,"2006",9120
"viña del mar ","una jornada completa","2001","mujer",264,"2006",5109
"viña del mar ","una jornada completa","1997","hombre",287,"2006",5109
"vitacura ","una jornada completa","2001","mujer",98,"2006",13132
"vitacura ","una jornada completa","2002","mujer",98,"2006",13132
"vitacura ","una jornada completa","1988","hombre",101,"2006",13132
"vitacura ","una jornada completa","2006","mujer",203,"2006",13132
"vitacura ","una jornada completa","9999","mujer",491,"2006",13132
"vitacura ","una jornada completa","2000","mujer",157,"2006",13132
"vitacura ","jornada parcial","9999","mujer",103,"2006",13132
"vitacura ","una jornada completa","1996","hombre",101,"2006",13132
"vitacura ","una jornada completa","1999","mujer",314,"2006",13132
"vitacura ","jornada parcial","2001","hombre",98,"2006",13132
"vitacura ","una jornada completa","2001","hombre",155,"2006",13132
"vitacura ","jornada parcial","1995","hombre",155,"2006",13132
"vitacura ","una jornada completa","1997","hombre",98,"2006",13132
"vitacura ","una jornada completa","2000","hombre",155,"2006",13132
"yungay ","una jornada completa","9999","hombre",20,"2006",16109
"zapallar ","jornada parcial","1998","hombre",11,"2006",5405
