"a","unlist.b.","unlist.c.","unlist.d.","Freq","anio","codigo"
"estación central","otra nacionalidad (extranjeros)","bolivia","hombre",222,"2013",13106
"estación central","otra nacionalidad (extranjeros)","perú","hombre",263,"2013",13106
"freire","chilena (exclusivamente)","argentina","mujer",112,"2013",9105
"freire","chilena (exclusivamente)","argentina","hombre",47,"2013",9105
"gorbea","otra nacionalidad (extranjeros)","holanda","hombre",45,"2013",9107
"gorbea","chilena y otra (doble nacionalidad)","argentina","hombre",37,"2013",9107
"graneros","otra nacionalidad (extranjeros)","españa","hombre",61,"2013",6106
"graneros","chilena (exclusivamente)","argentina","hombre",114,"2013",6106
"graneros","otra nacionalidad (extranjeros)","perú","hombre",88,"2013",6106
"graneros","chilena y otra (doble nacionalidad)","españa","hombre",29,"2013",6106
"graneros","otra nacionalidad (extranjeros)","argentina","mujer",88,"2013",6106
"graneros","otra nacionalidad (extranjeros)","perú","mujer",264,"2013",6106
"graneros","chilena (exclusivamente)","argentina","mujer",88,"2013",6106
"hijuelas","otra nacionalidad (extranjeros)","colombia","mujer",33,"2013",5503
"hijuelas","otra nacionalidad (extranjeros)","bolivia","hombre",354,"2013",5503
"hualpén","chilena (exclusivamente)","francia","mujer",54,"2013",8112
"huara","otra nacionalidad (extranjeros)","bolivia","mujer",30,"2013",1404
"huara","otra nacionalidad (extranjeros)","bolivia","hombre",30,"2013",1404
"huasco","otra nacionalidad (extranjeros)","colombia","mujer",11,"2013",3304
"huasco","otra nacionalidad (extranjeros)","colombia","hombre",11,"2013",3304
"huechuraba","chilena (exclusivamente)","argentina","hombre",67,"2013",13107
"huechuraba","otra nacionalidad (extranjeros)","colombia","hombre",91,"2013",13107
"huechuraba","otra nacionalidad (extranjeros)","perú","mujer",284,"2013",13107
"huechuraba","otra nacionalidad (extranjeros)","bolivia","hombre",214,"2013",13107
"huechuraba","otra nacionalidad (extranjeros)","colombia","mujer",91,"2013",13107
"illapel","otra nacionalidad (extranjeros)","colombia","mujer",156,"2013",4201
"independencia","otra nacionalidad (extranjeros)","perú","hombre",3746,"2013",13108
"independencia","otra nacionalidad (extranjeros)","perú","mujer",3514,"2013",13108
"independencia","otra nacionalidad (extranjeros)","ecuador","mujer",181,"2013",13108
"independencia","otra nacionalidad (extranjeros)","argentina","hombre",123,"2013",13108
"independencia","chilena (exclusivamente)","perú","hombre",185,"2013",13108
"independencia","otra nacionalidad (extranjeros)","argentina","mujer",93,"2013",13108
"independencia","otra nacionalidad (extranjeros)","ecuador","hombre",137,"2013",13108
"iquique","chilena y otra (doble nacionalidad)","india","mujer",26,"2013",1101
"iquique","chilena (exclusivamente)","colombia","hombre",55,"2013",1101
"iquique","otra nacionalidad (extranjeros)","cuba","mujer",33,"2013",1101
"iquique","otra nacionalidad (extranjeros)","españa","hombre",73,"2013",1101
"iquique","otra nacionalidad (extranjeros)","ecuador","mujer",192,"2013",1101
"iquique","otra nacionalidad (extranjeros)","estados unidos","mujer",38,"2013",1101
"iquique","otra nacionalidad (extranjeros)","colombia","mujer",512,"2013",1101
"iquique","otra nacionalidad (extranjeros)","españa","mujer",165,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","china","mujer",20,"2013",1101
"iquique","chilena (exclusivamente)","perú","hombre",92,"2013",1101
"iquique","chilena (exclusivamente)","méxico","mujer",41,"2013",1101
"iquique","otra nacionalidad (extranjeros)","argentina","mujer",98,"2013",1101
"iquique","otra nacionalidad (extranjeros)","ecuador","hombre",250,"2013",1101
"iquique","otra nacionalidad (extranjeros)","panamá","mujer",130,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","perú","mujer",57,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","bolivia","hombre",87,"2013",1101
"iquique","chilena (exclusivamente)","perú","mujer",21,"2013",1101
"iquique","otra nacionalidad (extranjeros)","filipinas","mujer",15,"2013",1101
"iquique","otra nacionalidad (extranjeros)","venezuela","mujer",98,"2013",1101
"iquique","otra nacionalidad (extranjeros)","bolivia","mujer",2462,"2013",1101
"iquique","otra nacionalidad (extranjeros)","bolivia","hombre",1405,"2013",1101
"iquique","otra nacionalidad (extranjeros)","paraguay","hombre",72,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","bolivia","mujer",66,"2013",1101
"iquique","otra nacionalidad (extranjeros)","perú","mujer",2251,"2013",1101
"iquique","otra nacionalidad (extranjeros)","perú","hombre",1535,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","india","hombre",26,"2013",1101
"iquique","chilena (exclusivamente)","bolivia","mujer",52,"2013",1101
"iquique","otra nacionalidad (extranjeros)","otro país de africa","hombre",15,"2013",1101
"iquique","chilena (exclusivamente)","ecuador","mujer",31,"2013",1101
"iquique","otra nacionalidad (extranjeros)","india","hombre",109,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","perú","hombre",33,"2013",1101
"iquique","otra nacionalidad (extranjeros)","pakistán","hombre",207,"2013",1101
"iquique","otra nacionalidad (extranjeros)","colombia","hombre",307,"2013",1101
"iquique","chilena (exclusivamente)","el salvador","mujer",17,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","colombia","hombre",15,"2013",1101
"iquique","chilena y otra (doble nacionalidad)","china","hombre",20,"2013",1101
"iquique","otra nacionalidad (extranjeros)","no contesta","mujer",13,"2013",1101
"iquique","otra nacionalidad (extranjeros)","paraguay","mujer",118,"2013",1101
"iquique","otra nacionalidad (extranjeros)","rusia","hombre",13,"2013",1101
"isla de maipo","otra nacionalidad (extranjeros)","polonia","mujer",83,"2013",13603
"la cisterna","otra nacionalidad (extranjeros)","perú","hombre",166,"2013",13109
"la cisterna","otra nacionalidad (extranjeros)","holanda","hombre",147,"2013",13109
"la cisterna","otra nacionalidad (extranjeros)","perú","mujer",83,"2013",13109
"la cisterna","otra nacionalidad (extranjeros)","italia","hombre",112,"2013",13109
"la cruz","chilena (exclusivamente)","brasil","hombre",76,"2013",5504
"la cruz","otra nacionalidad (extranjeros)","colombia","hombre",126,"2013",5504
"la cruz","otra nacionalidad (extranjeros)","colombia","mujer",63,"2013",5504
"la cruz","otra nacionalidad (extranjeros)","tailandia","mujer",55,"2013",5504
"la florida","otra nacionalidad (extranjeros)","alemania","mujer",176,"2013",13110
"la florida","otra nacionalidad (extranjeros)","estados unidos","hombre",100,"2013",13110
"la florida","chilena (exclusivamente)","argentina","mujer",187,"2013",13110
"la florida","otra nacionalidad (extranjeros)","estados unidos","mujer",284,"2013",13110
"la florida","chilena (exclusivamente)","canadá","hombre",198,"2013",13110
"la florida","chilena y otra (doble nacionalidad)","estados unidos","hombre",145,"2013",13110
"la florida","chilena (exclusivamente)","españa","hombre",485,"2013",13110
"la florida","otra nacionalidad (extranjeros)","argentina","mujer",58,"2013",13110
"la florida","chilena (exclusivamente)","perú","mujer",165,"2013",13110
"la florida","otra nacionalidad (extranjeros)","argentina","hombre",106,"2013",13110
"la florida","otra nacionalidad (extranjeros)","perú","hombre",464,"2013",13110
"la florida","chilena (exclusivamente)","brasil","hombre",170,"2013",13110
"la florida","otra nacionalidad (extranjeros)","perú","mujer",828,"2013",13110
"la florida","chilena y otra (doble nacionalidad)","argentina","hombre",106,"2013",13110
"la granja","otra nacionalidad (extranjeros)","perú","hombre",80,"2013",13111
"la granja","chilena (exclusivamente)","argentina","hombre",109,"2013",13111
"la granja","otra nacionalidad (extranjeros)","perú","mujer",454,"2013",13111
"la granja","otra nacionalidad (extranjeros)","italia","hombre",105,"2013",13111
"la granja","chilena y otra (doble nacionalidad)","argentina","mujer",197,"2013",13111
"la granja","otra nacionalidad (extranjeros)","ecuador","mujer",288,"2013",13111
"la granja","chilena (exclusivamente)","ecuador","hombre",62,"2013",13111
"la granja","otra nacionalidad (extranjeros)","ecuador","hombre",96,"2013",13111
"la pintana","otra nacionalidad (extranjeros)","brasil","mujer",140,"2013",13112
"la pintana","chilena y otra (doble nacionalidad)","argentina","mujer",192,"2013",13112
"la pintana","otra nacionalidad (extranjeros)","ecuador","mujer",140,"2013",13112
"la pintana","chilena y otra (doble nacionalidad)","argentina","hombre",204,"2013",13112
"la pintana","chilena y otra (doble nacionalidad)","ecuador","mujer",272,"2013",13112
"la pintana","chilena y otra (doble nacionalidad)","estados unidos","mujer",272,"2013",13112
"la pintana","chilena y otra (doble nacionalidad)","brasil","mujer",420,"2013",13112
"la pintana","otra nacionalidad (extranjeros)","argentina","mujer",250,"2013",13112
"la pintana","chilena y otra (doble nacionalidad)","brasil","hombre",140,"2013",13112
"la pintana","chilena (exclusivamente)","perú","mujer",274,"2013",13112
"la reina","chilena (exclusivamente)","canadá","mujer",678,"2013",13113
"la reina","otra nacionalidad (extranjeros)","colombia","mujer",121,"2013",13113
"la reina","chilena (exclusivamente)","bélgica","hombre",364,"2013",13113
"la reina","otra nacionalidad (extranjeros)","brasil","hombre",121,"2013",13113
"la reina","otra nacionalidad (extranjeros)","estados unidos","mujer",121,"2013",13113
"la reina","chilena (exclusivamente)","argentina","hombre",339,"2013",13113
"la reina","chilena y otra (doble nacionalidad)","estados unidos","mujer",121,"2013",13113
"la reina","chilena y otra (doble nacionalidad)","estados unidos","hombre",242,"2013",13113
"la reina","chilena y otra (doble nacionalidad)","reino unido","hombre",189,"2013",13113
"la reina","chilena (exclusivamente)","estados unidos","mujer",121,"2013",13113
"la reina","otra nacionalidad (extranjeros)","singapur","hombre",189,"2013",13113
"la reina","chilena (exclusivamente)","argentina","mujer",498,"2013",13113
"la reina","chilena (exclusivamente)","italia","mujer",388,"2013",13113
"la reina","chilena y otra (doble nacionalidad)","francia","hombre",189,"2013",13113
"la reina","chilena (exclusivamente)","estados unidos","hombre",121,"2013",13113
"la reina","chilena y otra (doble nacionalidad)","argentina","mujer",189,"2013",13113
"la serena","otra nacionalidad (extranjeros)","bolivia","hombre",56,"2013",4101
"la serena","chilena (exclusivamente)","venezuela","mujer",186,"2013",4101
"la serena","chilena y otra (doble nacionalidad)","brasil","hombre",86,"2013",4101
"la serena","otra nacionalidad (extranjeros)","argentina","mujer",139,"2013",4101
"la serena","chilena y otra (doble nacionalidad)","colombia","mujer",61,"2013",4101
"la serena","chilena (exclusivamente)","argentina","mujer",128,"2013",4101
"la serena","chilena y otra (doble nacionalidad)","bolivia","hombre",309,"2013",4101
"la serena","chilena (exclusivamente)","croacia","hombre",39,"2013",4101
"la serena","otra nacionalidad (extranjeros)","perú","mujer",34,"2013",4101
"la serena","otra nacionalidad (extranjeros)","perú","hombre",34,"2013",4101
"la serena","chilena y otra (doble nacionalidad)","tailandia","hombre",39,"2013",4101
"la serena","otra nacionalidad (extranjeros)","bolivia","mujer",103,"2013",4101
"la serena","otra nacionalidad (extranjeros)","australia","mujer",41,"2013",4101
"la serena","otra nacionalidad (extranjeros)","tailandia","mujer",39,"2013",4101
"la serena","otra nacionalidad (extranjeros)","brasil","hombre",39,"2013",4101
"la serena","chilena (exclusivamente)","colombia","hombre",41,"2013",4101
"la serena","chilena y otra (doble nacionalidad)","bolivia","mujer",206,"2013",4101
"la serena","otra nacionalidad (extranjeros)","colombia","hombre",362,"2013",4101
"la serena","otra nacionalidad (extranjeros)","colombia","mujer",491,"2013",4101
"la serena","otra nacionalidad (extranjeros)","estados unidos","hombre",206,"2013",4101
"la unión","otra nacionalidad (extranjeros)","alemania","hombre",42,"2013",14201
"lago ranco","otra nacionalidad (extranjeros)","argentina","mujer",42,"2013",14203
"lago ranco","otra nacionalidad (extranjeros)","argentina","hombre",54,"2013",14203
"laja","chilena (exclusivamente)","méxico","hombre",71,"2013",8304
"lampa","otra nacionalidad (extranjeros)","bolivia","hombre",186,"2013",13302
"lampa","otra nacionalidad (extranjeros)","perú","hombre",237,"2013",13302
"lampa","otra nacionalidad (extranjeros)","venezuela","hombre",93,"2013",13302
"lampa","otra nacionalidad (extranjeros)","bolivia","mujer",279,"2013",13302
"lanco","chilena (exclusivamente)","bolivia","mujer",37,"2013",14103
"lanco","chilena (exclusivamente)","argentina","mujer",42,"2013",14103
"las cabras","chilena y otra (doble nacionalidad)","estados unidos","hombre",82,"2013",6107
"las condes","otra nacionalidad (extranjeros)","honduras","mujer",227,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","ecuador","hombre",279,"2013",13114
"las condes","otra nacionalidad (extranjeros)","españa","hombre",1291,"2013",13114
"las condes","otra nacionalidad (extranjeros)","brasil","hombre",266,"2013",13114
"las condes","otra nacionalidad (extranjeros)","venezuela","hombre",827,"2013",13114
"las condes","otra nacionalidad (extranjeros)","venezuela","mujer",810,"2013",13114
"las condes","otra nacionalidad (extranjeros)","colombia","mujer",2246,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","perú","mujer",140,"2013",13114
"las condes","otra nacionalidad (extranjeros)","ecuador","mujer",1255,"2013",13114
"las condes","otra nacionalidad (extranjeros)","estados unidos","mujer",464,"2013",13114
"las condes","chilena (exclusivamente)","estados unidos","hombre",200,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","australia","mujer",115,"2013",13114
"las condes","chilena (exclusivamente)","ecuador","mujer",1255,"2013",13114
"las condes","otra nacionalidad (extranjeros)","brasil","mujer",589,"2013",13114
"las condes","chilena (exclusivamente)","españa","mujer",203,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","argentina","hombre",370,"2013",13114
"las condes","otra nacionalidad (extranjeros)","colombia","hombre",2449,"2013",13114
"las condes","otra nacionalidad (extranjeros)","nicaragua","mujer",241,"2013",13114
"las condes","otra nacionalidad (extranjeros)","méxico","hombre",130,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","españa","hombre",201,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","venezuela","mujer",555,"2013",13114
"las condes","otra nacionalidad (extranjeros)","perú","hombre",564,"2013",13114
"las condes","otra nacionalidad (extranjeros)","china","hombre",229,"2013",13114
"las condes","otra nacionalidad (extranjeros)","china","mujer",229,"2013",13114
"las condes","otra nacionalidad (extranjeros)","bolivia","mujer",323,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","reino unido","hombre",214,"2013",13114
"las condes","otra nacionalidad (extranjeros)","francia","hombre",646,"2013",13114
"las condes","otra nacionalidad (extranjeros)","francia","mujer",323,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","españa","mujer",201,"2013",13114
"las condes","otra nacionalidad (extranjeros)","españa","mujer",679,"2013",13114
"las condes","otra nacionalidad (extranjeros)","perú","mujer",1299,"2013",13114
"las condes","otra nacionalidad (extranjeros)","cuba","mujer",323,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","argentina","mujer",1693,"2013",13114
"las condes","otra nacionalidad (extranjeros)","rusia","hombre",162,"2013",13114
"las condes","otra nacionalidad (extranjeros)","argentina","hombre",1602,"2013",13114
"las condes","otra nacionalidad (extranjeros)","argentina","mujer",1228,"2013",13114
"las condes","chilena (exclusivamente)","marruecos","mujer",116,"2013",13114
"las condes","chilena y otra (doble nacionalidad)","estados unidos","hombre",201,"2013",13114
"lautaro","chilena (exclusivamente)","perú","mujer",124,"2013",9108
"lebu","otra nacionalidad (extranjeros)","no contesta","hombre",68,"2013",8201
"limache","chilena (exclusivamente)","reino unido","mujer",7,"2013",5802
"limache","chilena y otra (doble nacionalidad)","españa","mujer",6,"2013",5802
"limache","chilena (exclusivamente)","bélgica","mujer",59,"2013",5802
"limache","otra nacionalidad (extranjeros)","suiza","mujer",4,"2013",5802
"limache","otra nacionalidad (extranjeros)","españa","mujer",12,"2013",5802
"linares","chilena y otra (doble nacionalidad)","argentina","mujer",181,"2013",7401
"linares","chilena (exclusivamente)","uruguay","mujer",100,"2013",7401
"linares","chilena y otra (doble nacionalidad)","argentina","hombre",100,"2013",7401
"linares","otra nacionalidad (extranjeros)","perú","hombre",164,"2013",7401
"llaillay","chilena (exclusivamente)","no contesta","mujer",40,"2013",5703
"llaillay","chilena (exclusivamente)","no contesta","hombre",40,"2013",5703
"llanquihue","otra nacionalidad (extranjeros)","paraguay","mujer",47,"2013",10107
"llanquihue","otra nacionalidad (extranjeros)","estados unidos","mujer",58,"2013",10107
"llanquihue","chilena (exclusivamente)","argentina","mujer",47,"2013",10107
"lo barnechea","chilena y otra (doble nacionalidad)","argentina","hombre",439,"2013",13115
"lo barnechea","chilena (exclusivamente)","perú","hombre",416,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","paraguay","mujer",676,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","colombia","mujer",182,"2013",13115
"lo barnechea","chilena y otra (doble nacionalidad)","argentina","mujer",878,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","república dominicana","hombre",214,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","república dominicana","mujer",214,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","paraguay","hombre",676,"2013",13115
"lo barnechea","chilena y otra (doble nacionalidad)","estados unidos","mujer",214,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","perú","mujer",1183,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","perú","hombre",1280,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","méxico","mujer",182,"2013",13115
"lo barnechea","otra nacionalidad (extranjeros)","argentina","mujer",520,"2013",13115
"lo espejo","chilena y otra (doble nacionalidad)","argentina","hombre",458,"2013",13116
"lo espejo","chilena (exclusivamente)","argentina","mujer",168,"2013",13116
"lo prado","otra nacionalidad (extranjeros)","colombia","mujer",468,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","ecuador","mujer",358,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","españa","hombre",102,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","ecuador","hombre",179,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","colombia","hombre",140,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","bolivia","hombre",113,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","perú","mujer",729,"2013",13117
"lo prado","chilena (exclusivamente)","argentina","mujer",127,"2013",13117
"lo prado","chilena (exclusivamente)","ecuador","mujer",113,"2013",13117
"lo prado","chilena y otra (doble nacionalidad)","argentina","hombre",179,"2013",13117
"lo prado","otra nacionalidad (extranjeros)","perú","hombre",482,"2013",13117
"lolol","otra nacionalidad (extranjeros)","bélgica","hombre",12,"2013",6304
"loncoche","chilena (exclusivamente)","argentina","mujer",69,"2013",9109
"lonquimay","chilena (exclusivamente)","argentina","mujer",31,"2013",9205
"los Álamos","otra nacionalidad (extranjeros)","argentina","mujer",153,"2013",8206
"los andes","otra nacionalidad (extranjeros)","perú","hombre",1278,"2013",5301
"los andes","chilena y otra (doble nacionalidad)","canadá","mujer",103,"2013",5301
"los andes","otra nacionalidad (extranjeros)","argentina","hombre",105,"2013",5301
"los andes","chilena (exclusivamente)","argentina","mujer",53,"2013",5301
"los andes","otra nacionalidad (extranjeros)","colombia","hombre",43,"2013",5301
"los andes","otra nacionalidad (extranjeros)","argentina","mujer",69,"2013",5301
"los andes","otra nacionalidad (extranjeros)","perú","mujer",426,"2013",5301
"los andes","otra nacionalidad (extranjeros)","colombia","mujer",43,"2013",5301
"los Ángeles","otra nacionalidad (extranjeros)","brasil","mujer",35,"2013",8301
"los Ángeles","otra nacionalidad (extranjeros)","perú","mujer",46,"2013",8301
"los Ángeles","chilena (exclusivamente)","argentina","hombre",34,"2013",8301
"los Ángeles","chilena (exclusivamente)","bolivia","hombre",81,"2013",8301
"los Ángeles","otra nacionalidad (extranjeros)","colombia","hombre",40,"2013",8301
"los Ángeles","otra nacionalidad (extranjeros)","armenia","mujer",40,"2013",8301
"los Ángeles","otra nacionalidad (extranjeros)","armenia","hombre",120,"2013",8301
"los Ángeles","otra nacionalidad (extranjeros)","colombia","mujer",120,"2013",8301
"los Ángeles","otra nacionalidad (extranjeros)","perú","hombre",113,"2013",8301
"los vilos","chilena y otra (doble nacionalidad)","argentina","mujer",27,"2013",4203
"los vilos","otra nacionalidad (extranjeros)","españa","hombre",17,"2013",4203
"lota","chilena (exclusivamente)","perú","hombre",42,"2013",8106
"lota","otra nacionalidad (extranjeros)","españa","mujer",24,"2013",8106
"machalí","otra nacionalidad (extranjeros)","perú","mujer",55,"2013",6108
"machalí","otra nacionalidad (extranjeros)","argentina","mujer",79,"2013",6108
"machalí","otra nacionalidad (extranjeros)","perú","hombre",55,"2013",6108
"macul","otra nacionalidad (extranjeros)","españa","hombre",53,"2013",13118
"macul","otra nacionalidad (extranjeros)","francia","hombre",714,"2013",13118
"macul","chilena (exclusivamente)","cuba","mujer",387,"2013",13118
"macul","chilena (exclusivamente)","argentina","mujer",86,"2013",13118
"macul","chilena y otra (doble nacionalidad)","estados unidos","mujer",180,"2013",13118
"macul","otra nacionalidad (extranjeros)","ecuador","mujer",458,"2013",13118
"macul","otra nacionalidad (extranjeros)","perú","mujer",204,"2013",13118
"macul","otra nacionalidad (extranjeros)","perú","hombre",102,"2013",13118
"macul","otra nacionalidad (extranjeros)","cuba","mujer",387,"2013",13118
"máfil","chilena (exclusivamente)","argentina","mujer",16,"2013",14105
"maipú","otra nacionalidad (extranjeros)","uruguay","hombre",136,"2013",13119
"maipú","chilena y otra (doble nacionalidad)","argentina","hombre",816,"2013",13119
"maipú","otra nacionalidad (extranjeros)","perú","hombre",472,"2013",13119
"maipú","otra nacionalidad (extranjeros)","argentina","hombre",234,"2013",13119
"maipú","otra nacionalidad (extranjeros)","india","mujer",207,"2013",13119
"maipú","chilena y otra (doble nacionalidad)","españa","hombre",346,"2013",13119
"maipú","otra nacionalidad (extranjeros)","españa","hombre",173,"2013",13119
"maipú","chilena (exclusivamente)","colombia","mujer",239,"2013",13119
"maipú","chilena (exclusivamente)","perú","mujer",214,"2013",13119
"maipú","otra nacionalidad (extranjeros)","colombia","mujer",658,"2013",13119
"maipú","chilena y otra (doble nacionalidad)","argentina","mujer",1005,"2013",13119
"maipú","otra nacionalidad (extranjeros)","italia","mujer",207,"2013",13119
"maipú","otra nacionalidad (extranjeros)","suiza","hombre",173,"2013",13119
"maipú","otra nacionalidad (extranjeros)","perú","mujer",6312,"2013",13119
"maipú","otra nacionalidad (extranjeros)","reino unido","mujer",282,"2013",13119
"maipú","otra nacionalidad (extranjeros)","argentina","mujer",148,"2013",13119
"maipú","chilena y otra (doble nacionalidad)","república dominicana","hombre",217,"2013",13119
"marchihue","otra nacionalidad (extranjeros)","uruguay","mujer",15,"2013",6204
"marchihue","otra nacionalidad (extranjeros)","uruguay","hombre",15,"2013",6204
"maría elena","otra nacionalidad (extranjeros)","colombia","mujer",40,"2013",2302
"mariquina","chilena (exclusivamente)","bolivia","mujer",36,"2013",14106
"mariquina","otra nacionalidad (extranjeros)","argentina","mujer",21,"2013",14106
"melipeuco","chilena (exclusivamente)","argentina","mujer",43,"2013",9110
"melipilla","chilena y otra (doble nacionalidad)","perú","mujer",310,"2013",13501
"melipilla","otra nacionalidad (extranjeros)","puerto rico","mujer",242,"2013",13501
"melipilla","otra nacionalidad (extranjeros)","ecuador","hombre",112,"2013",13501
"monte patria","chilena y otra (doble nacionalidad)","argentina","hombre",70,"2013",4303
"monte patria","otra nacionalidad (extranjeros)","perú","mujer",84,"2013",4303
"mostazal","otra nacionalidad (extranjeros)","argentina","hombre",46,"2013",6110
"mostazal","chilena y otra (doble nacionalidad)","argentina","hombre",46,"2013",6110
"mulchén","chilena (exclusivamente)","argentina","mujer",69,"2013",8305
"natales","chilena (exclusivamente)","brasil","mujer",19,"2013",12401
"natales","otra nacionalidad (extranjeros)","perú","mujer",56,"2013",12401
"natales","otra nacionalidad (extranjeros)","colombia","mujer",24,"2013",12401
"natales","chilena (exclusivamente)","argentina","hombre",14,"2013",12401
"natales","otra nacionalidad (extranjeros)","argentina","hombre",49,"2013",12401
"natales","chilena y otra (doble nacionalidad)","argentina","hombre",14,"2013",12401
"natales","chilena (exclusivamente)","perú","mujer",27,"2013",12401
"natales","otra nacionalidad (extranjeros)","perú","hombre",28,"2013",12401
"negrete","chilena y otra (doble nacionalidad)","italia","mujer",35,"2013",8307
"negrete","otra nacionalidad (extranjeros)","italia","hombre",35,"2013",8307
"negrete","chilena y otra (doble nacionalidad)","italia","hombre",35,"2013",8307
"nogales","otra nacionalidad (extranjeros)","colombia","mujer",677,"2013",5506
"nogales","chilena (exclusivamente)","argentina","mujer",30,"2013",5506
"nogales","otra nacionalidad (extranjeros)","colombia","hombre",677,"2013",5506
"nogales","chilena (exclusivamente)","argentina","hombre",234,"2013",5506
"nueva imperial","otra nacionalidad (extranjeros)","argentina","hombre",377,"2013",9111
"Ñiquén","otra nacionalidad (extranjeros)","bolivia","mujer",99,"2013",16303
"Ñuñoa","chilena (exclusivamente)","colombia","mujer",80,"2013",13120
"Ñuñoa","chilena (exclusivamente)","perú","hombre",154,"2013",13120
"Ñuñoa","chilena (exclusivamente)","argentina","hombre",154,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","francia","hombre",161,"2013",13120
"Ñuñoa","chilena (exclusivamente)","israel","mujer",95,"2013",13120
"Ñuñoa","chilena (exclusivamente)","estados unidos","hombre",347,"2013",13120
"Ñuñoa","chilena y otra (doble nacionalidad)","colombia","hombre",229,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","alemania","hombre",114,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","australia","mujer",962,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","argentina","mujer",180,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","españa","hombre",149,"2013",13120
"Ñuñoa","chilena (exclusivamente)","francia","hombre",347,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","venezuela","mujer",121,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","argentina","hombre",200,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","estados unidos","mujer",365,"2013",13120
"Ñuñoa","chilena (exclusivamente)","venezuela","hombre",114,"2013",13120
"Ñuñoa","chilena y otra (doble nacionalidad)","canadá","mujer",114,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","cuba","mujer",151,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","cuba","hombre",159,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","francia","mujer",161,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","bolivia","hombre",347,"2013",13120
"Ñuñoa","chilena (exclusivamente)","francia","mujer",97,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","venezuela","hombre",121,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","italia","hombre",411,"2013",13120
"Ñuñoa","otra nacionalidad (extranjeros)","españa","mujer",260,"2013",13120
"olmué","chilena y otra (doble nacionalidad)","paraguay","mujer",44,"2013",5803
"olmué","chilena (exclusivamente)","argentina","mujer",100,"2013",5803
"osorno","chilena (exclusivamente)","estados unidos","hombre",80,"2013",10301
"osorno","otra nacionalidad (extranjeros)","alemania","hombre",43,"2013",10301
"osorno","chilena (exclusivamente)","brasil","mujer",49,"2013",10301
"osorno","chilena (exclusivamente)","méxico","mujer",45,"2013",10301
"osorno","otra nacionalidad (extranjeros)","alemania","mujer",36,"2013",10301
"osorno","otra nacionalidad (extranjeros)","guatemala","hombre",40,"2013",10301
"osorno","otra nacionalidad (extranjeros)","ecuador","mujer",32,"2013",10301
"osorno","otra nacionalidad (extranjeros)","argentina","mujer",49,"2013",10301
"osorno","chilena y otra (doble nacionalidad)","argentina","hombre",36,"2013",10301
"osorno","otra nacionalidad (extranjeros)","ecuador","hombre",32,"2013",10301
"ovalle","otra nacionalidad (extranjeros)","perú","mujer",2180,"2013",4301
"ovalle","otra nacionalidad (extranjeros)","alemania","hombre",105,"2013",4301
"ovalle","chilena y otra (doble nacionalidad)","italia","hombre",35,"2013",4301
"ovalle","otra nacionalidad (extranjeros)","venezuela","mujer",59,"2013",4301
